209/299,5.85G,0.03261,0.01567,0,0.04828,43,640,0.7464,0.6156,0.7026,0.5836,0.04164,0.008597,0
210/299,5.85G,0.03255,0.01559,0,0.04814,34,640,0.7426,0.619,0.7023,0.5832,0.04161,0.008605,0
211/299,5.91G,0.03247,0.01554,0,0.04801,46,640,0.7411,0.6207,0.7018,0.5833,0.04164,0.008599,0
212/299,5.92G,0.0324,0.01555,0,0.04795,64,640,0.7501,0.6161,0.7014,0.5823,0.04164,0.008607,0
213/299,5.92G,0.03238,0.01556,0,0.04794,52,640,0.7411,0.6212,0.7011,0.5813,0.04165,0.008612,0
214/299,5.85G,0.03237,0.0155,0,0.04787,36,640,0.7357,0.626,0.7006,0.5808,0.04163,0.008619,0
215/299,5.85G,0.03234,0.0155,0,0.04784,41,640,0.7415,0.619,0.7003,0.5803,0.04166,0.008622,0
216/299,5.91G,0.03223,0.01551,0,0.04775,53,640,0.738,0.6202,0.6989,0.5802,0.0417,0.008629,0
217/299,5.91G,0.03217,0.01541,0,0.04759,67,640,0.7323,0.6251,0.6985,0.5796,0.04166,0.008636,0
218/299,5.9G,0.03218,0.01547,0,0.04764,71,640,0.7199,0.63,0.6978,0.5785,0.04165,0.008658,0
219/299,5.86G,0.03214,0.01532,0,0.04745,60,640,0.7446,0.6095,0.6964,0.5778,0.04166,0.008665,0
220/299,5.86G,0.0322,0.0154,0,0.0476,43,640,0.7447,0.6124,0.6954,0.5771,0.04166,0.008677,0
221/299,5.86G,0.03209,0.01534,0,0.04743,56,640,0.7383,0.6164,0.6963,0.5772,0.04164,0.008685,0
222/299,5.87G,0.03207,0.01527,0,0.04734,43,640,0.7477,0.6075,0.696,0.577,0.04166,0.008692,0
223/299,5.87G,0.03203,0.0152,0,0.04723,60,640,0.7344,0.6173,0.6968,0.5769,0.04166,0.008703,0
224/299,5.87G,0.03202,0.01532,0,0.04733,52,640,0.7465,0.6065,0.6958,0.5759,0.04168,0.008722,0
225/299,5.92G,0.03193,0.01518,0,0.0471,36,640,0.7362,0.6119,0.6942,0.5747,0.0417,0.008732,0
226/299,5.86G,0.03183,0.01521,0,0.04704,65,640,0.752,0.5997,0.6928,0.573,0.04173,0.008741,0
